time,seconds_elapsed,z,y,x
1695804855398326300,19.801326171875,-8.758344477638602,-4.343692344637215,-0.7707944028824567
1695804855408326400,19.811326416015625,-8.722199397546053,-4.412377466067672,-0.7902837509240954
1695804855418325500,19.821325439453126,-8.67886177560091,-4.489544000117481,-0.8317070636805146
1695804855428325400,19.831325439453124,-8.631474586004018,-4.568940777437389,-0.8904025598857551
1695804855438324500,19.841324462890626,-8.583822023469208,-4.64396766911,-0.960180152728036
1695804855448323600,19.851323486328123,-8.539766024121642,-4.709338551425933,-1.0319462159737944
1695804855458323500,19.861323486328125,-8.50332692951858,-4.760896012444794,-1.0943903241228312
1695804855468322600,19.871322509765626,-8.47775701945424,-4.795747545595467,-1.1396621290009468
1695804855478322400,19.881322509765624,-8.46460995311141,-4.813059330402314,-1.1641421980019657
1695804855488321500,19.891321533203126,-8.46229758451581,-4.815752515009045,-1.1697989085894078
1695804855498320600,19.901320556640623,-8.466936350232363,-4.810227614107728,-1.1589140880901365
1695804855508320500,19.911320556640625,-8.474460900518297,-4.80361170309931,-1.1310195344705134
1695804855518319600,19.921319580078126,-8.48167506968081,-4.800629764679074,-1.0888150082085282
1695804855528319500,19.931319580078124,-8.486433077862857,-4.802933949968218,-1.0405100461795926
1695804855538318300,19.941318359375,-8.488979839736222,-4.808509119752049,-0.9929008843950927
1695804855548317400,19.9513173828125,-8.490053021925688,-4.81529658793509,-0.9498957092747091
1695804855558317300,19.9613173828125,-8.490304366338252,-4.8217853654325005,-0.9140585991527884
1695804855568316400,19.97131640625,-8.489964174598455,-4.8273023752883075,-0.8877203350644558
1695804855578316500,19.981316650390625,-8.489071025151015,-4.8320618447750805,-0.870195345898345
1695804855588315400,19.9913154296875,-8.487368897408247,-4.837216451059281,-0.8580746269285678
1695804855598314500,20.001314453125,-8.484655546796322,-4.84355968260616,-0.8490796387638896
1695804855608314600,20.011314697265625,-8.480997608810663,-4.8510740037590265,-0.8427029433388262
1695804855618313500,20.0213134765625,-8.47645119755268,-4.859566814555228,-0.839504366493225
1695804855628313600,20.031313720703125,-8.470939740654826,-4.868919749312102,-0.8409415596894919
1695804855638312700,20.041312744140626,-8.464442779850959,-4.87898550851345,-0.8479955698542296
1695804855648311300,20.051311279296876,-8.45714911571145,-4.889580844546854,-0.8596598502933979
1695804855658311700,20.061311767578125,-8.449351593703032,-4.900154553270339,-0.875968157146126
1695804855668310500,20.071310546875,-8.44144359705746,-4.910091425395011,-0.8963356031965464
1695804855678310400,20.081310302734376,-8.433570087203384,-4.919412211447954,-0.9190561151791363
1695804855688309500,20.0913095703125,-8.425961365765332,-4.927968442869186,-0.9427016330521554
1695804855698308400,20.101308349609376,-8.418697512242197,-4.936030168771744,-0.9651547993354499
1695804855708308500,20.11130859375,-8.412064357838034,-4.943678637698293,-0.9836659499946981
1695804855718307600,20.1213076171875,-8.405688393065333,-4.9516696364521975,-0.9978706356316804
1695804855728307500,20.131307373046877,-8.399235271403192,-4.96022586787343,-1.009647655730322
1695804855738306600,20.141306640625,-8.39288034941852,-4.968699681708216,-1.020767454029247
1695804855748306400,20.151306396484376,-8.386422551581264,-4.977077049431204,-1.032959849995747
1695804855758305500,20.161305419921874,-8.379644435748457,-4.985549694222212,-1.0470134367242454
1695804855768304600,20.1713046875,-8.372281798025965,-4.994465406605601,-1.0632956592876464
1695804855778304500,20.181304443359377,-8.36414291523397,-5.003953365918994,-1.082565592424944
1695804855788303400,20.191303466796874,-8.35552413997054,-5.013392809915542,-1.1052098243009298
1695804855798303500,20.201303466796876,-8.346340716561675,-5.022829331302643,-1.1314410478182135
1695804855808302300,20.21130224609375,-8.33614782384932,-5.033379366889596,-1.1593639507494866
1695804855818301400,20.221301513671875,-8.324380229166149,-5.046317758917808,-1.1873304005615413
1695804855828301300,20.23130126953125,-8.310141860455275,-5.0628638200491665,-1.2162792124744504
1695804855838300400,20.241300537109375,-8.292886774271727,-5.083461202397943,-1.247731823901832
1695804855848300500,20.251300537109376,-8.272617893224954,-5.108198753291368,-1.2808148860752582
1695804855858299400,20.26129931640625,-8.249633323478697,-5.136398427337408,-1.315803635739535
1695804855868298500,20.271298583984375,-8.224326448264717,-5.1673050222545855,-1.3526977806337177
1695804855878298600,20.281298583984373,-8.1977067368865,-5.199329807546735,-1.3910264883756638
1695804855888297500,20.29129736328125,-8.171309728348255,-5.230461443391442,-1.4291108659677207
1695804855898296600,20.301296630859376,-8.146874375271796,-5.258462964516878,-1.4653972542271017
1695804855908296700,20.311296630859374,-8.125691301989555,-5.281625813439488,-1.4993177901379764
1695804855918295300,20.32129541015625,-8.108738413622975,-5.2985366162300105,-1.5310963455840945
1695804855928295400,20.33129541015625,-8.096973157027364,-5.308208699938654,-1.559595148707181
1695804855938294500,20.34129443359375,-8.090649799224733,-5.3108472317487,-1.5832478269733488
1695804855948293400,20.35129345703125,-8.088633198705315,-5.308266567605734,-1.6020952969148754
1695804855958293500,20.36129345703125,-8.088432707697153,-5.303545384302735,-1.6186559710934758
1695804855968292400,20.371292236328124,-8.088463687357306,-5.299312861299515,-1.6323042649567125
1695804855978292500,20.38129248046875,-8.0877669372648,-5.297258266857266,-1.642397204425931
1695804855988291600,20.39129150390625,-8.086552300778031,-5.29544098830223,-1.654196655552089
1695804855998290400,20.40129052734375,-8.086748700132965,-5.288693267607688,-1.6746948153100907
1695804856008290600,20.41129052734375,-8.090559198331832,-5.272656325042248,-1.7065560806035995
1695804856018289700,20.42128955078125,-8.098398221394419,-5.247105704200267,-1.7476313105747103
1695804856028289500,20.43128955078125,-8.109875893220305,-5.215154568666219,-1.7895415300652384
1695804856038288600,20.44128857421875,-8.125947907099127,-5.178759897726774,-1.8220332022167742
1695804856048287500,20.45128759765625,-8.148290087288618,-5.1377042492389675,-1.8384088752172887
1695804856058287400,20.461287353515626,-8.177295817020536,-5.091546893697977,-1.8380341966859994
1695804856068286500,20.471286376953124,-8.211015131270885,-5.041289117100835,-1.826204204291105
1695804856078286300,20.481286376953125,-8.246260047653317,-4.98950573837161,-1.809534078388661
1695804856088285700,20.49128564453125,-8.279532202658057,-4.940247494205832,-1.7926758825682103
1695804856098284800,20.501284912109377,-8.307972699722647,-4.897020054636895,-1.779654050040245
1695804856108284700,20.51128466796875,-8.329168047964572,-4.862323127526045,-1.7757137879818676
1695804856118283800,20.52128369140625,-8.341645252221822,-4.83762006342411,-1.7845925293557345
1695804856128283600,20.53128369140625,-8.345689559176563,-4.82279483473599,-1.8056841249622404
1695804856138282800,20.54128271484375,-8.342942890816927,-4.816531390427053,-1.8348624347820877
1695804856148281900,20.55128173828125,-8.33608995618224,-4.816821605545282,-1.864999360501021
1695804856158281700,20.56128173828125,-8.327982637572289,-4.8219993004441255,-1.887699414217472
1695804856168280800,20.57128076171875,-8.320563885748387,-4.830830257153511,-1.897808574169129
1695804856178280700,20.58128076171875,-8.314165709143877,-4.842856210511923,-1.8951986839316783
1695804856188279600,20.591279541015624,-8.307913663011789,-4.8580040952831505,-1.883813366564363
1695804856198278700,20.601278564453125,-8.299578965386749,-4.877117084293067,-1.8711210582517086
1695804856208278800,20.61127880859375,-8.286276416221261,-4.901742406983673,-1.8657241676442324
1695804856218277600,20.621277587890624,-8.265962526988982,-4.932981302595138,-1.8734832573384046
1695804856228277800,20.63127783203125,-8.23829067620933,-4.970262108719349,-1.896693598664552
1695804856238276600,20.641276611328124,-8.203063880005478,-5.012659234943985,-1.9373631704442202
1695804856248275700,20.651275634765625,-8.162083634841443,-5.057641701486706,-1.9927488114491103
1695804856258275800,20.66127587890625,-8.120278629291057,-5.100282573339343,-2.0539180042915044
1695804856268274700,20.671274658203124,-8.084327610465884,-5.13449171693325,-2.1097453977145255
1695804856278274800,20.68127490234375,-8.060087487700581,-5.155720967444777,-2.150329921559244
1695804856288274000,20.69127392578125,-8.05121269184947,-5.162030296722055,-2.1683634447693825
1695804856298272800,20.701272705078125,-8.058757700401545,-5.153647083780169,-2.1602612407259643
1695804856308273000,20.71127294921875,-8.079606427162885,-5.133967985320091,-2.1290186918526888
1695804856318271700,20.721271728515624,-8.108293592464923,-5.108448344138265,-2.0807960743449625
1695804856328271600,20.731271728515626,-8.139133551886678,-5.0826376110553735,-2.022791336882859
1695804856338270700,20.741270751953124,-8.167541315725446,-5.06076830907464,-1.962211926627159
1695804856348269800,20.751269775390625,-8.190737482395768,-5.044892110028862,-1.9055878298684954
1695804856358269700,20.761269775390623,-8.206282842051982,-5.036570271885394,-1.8601795391291378
1695804856368268800,20.771268798828125,-8.212981462907791,-5.036799988988042,-1.829744068855047
1695804856378268700,20.7812685546875,-8.212026354140043,-5.044498726797103,-1.8127450032591819
1695804856388267800,20.791267822265624,-8.206295701533556,-5.056691268894076,-1.8047057814493774
1695804856398267000,20.801266845703125,-8.198609238684178,-5.070146962794661,-1.801889408854395
1695804856408266800,20.811266845703123,-8.191225558173656,-5.082376329770684,-1.801014964107424
1695804856418265900,20.821265869140625,-8.185800610515475,-5.091898191353678,-1.7987858898811042
1695804856428265700,20.831265625,-8.182423827558756,-5.098904855245351,-1.794294569811225
1695804856438264800,20.841264892578124,-8.181130280616879,-5.1036032421946524,-1.7868195577554404
1695804856448263700,20.851263671875,-8.181645244401693,-5.106728096216917,-1.7754983916655183
1695804856458263600,20.861263671875,-8.183765889817476,-5.108529008159041,-1.7604801246233284
1695804856468262700,20.8712626953125,-8.187373558920621,-5.108955124616623,-1.7423780662216246
1695804856478262800,20.8812626953125,-8.192941129919886,-5.106953721666335,-1.7219541407436132
1695804856488261600,20.89126171875,-8.20177676280439,-5.10036265283823,-1.6992780524246394
1695804856498260700,20.9012607421875,-8.215093340495228,-5.087333075395226,-1.6738186169974505
1695804856508260600,20.911260498046875,-8.233710362681746,-5.066880654475092,-1.644116575564444
1695804856518259700,20.921259765625,-8.256899515089392,-5.040385446259379,-1.6088852493159471
1695804856528259800,20.931259765625,-8.282960423541068,-5.010911514493823,-1.566435369990766
1695804856538258700,20.9412587890625,-8.30936503086388,-4.982928698068857,-1.515010741571337
1695804856548257800,20.9512578125,-8.33383545525372,-4.959907303443551,-1.4549559397116303
1695804856558258000,20.9612578125,-8.354924420511722,-4.944481770774722,-1.3848204733423888
1695804856568256800,20.9712568359375,-8.371876139834523,-4.93836825633049,-1.3017675116024912
1695804856578257000,20.9812568359375,-8.383461363688111,-4.942119133296608,-1.2097197808936238
1695804856588255700,20.991255859375,-8.388885142302513,-4.954622056517005,-1.1174572383902965
1695804856598254600,21.001254638671874,-8.388245675355195,-4.9743625297755,-1.0312338299207389
1695804856608254700,21.011254638671875,-8.382607961729168,-4.999459561631083,-0.9527207035675644
1695804856618253800,21.02125390625,-8.373867021390796,-5.0271951252967115,-0.8809353510994463
1695804856628253700,21.031253662109375,-8.363437981835007,-5.054683436203002,-0.8206496630933136
1695804856638252800,21.041252685546876,-8.352305177924036,-5.080484816935658,-0.7733451102785766
1695804856648251600,21.051251708984374,-8.341490353921055,-5.104043971699476,-0.7339318221703172
1695804856658251800,21.061251708984376,-8.331311489734054,-5.12550293931365,-0.6991776849795133
1695804856668251000,21.0712509765625,-8.32154295991361,-5.145381944260001,-0.6688420218180865
1695804856678250800,21.081250732421875,-8.311758648002147,-5.164662983313202,-0.6413314260147511
1695804856688249900,21.091249755859376,-8.301731759506463,-5.183959219935536,-0.6149862207289785
1695804856698249700,21.101249755859374,-8.29174228041172,-5.202759197473526,-0.5905040693687275
1695804856708248800,21.111248779296876,-8.282571716484426,-5.219714423927664,-0.5691866656497121
1695804856718247700,21.12124755859375,-8.274653198444843,-5.234193031135201,-0.5511147831905633
1695804856728247600,21.13124755859375,-8.268456681892275,-5.24560874364078,-0.535342227182351
1695804856738246700,21.14124658203125,-8.264013731008768,-5.25416848219335,-0.5197832408595829
1695804856748246800,21.151246826171874,-8.26166161492467,-5.259513350352645,-0.5028422986591234
1695804856758245600,21.16124560546875,-8.262360118582844,-5.260194318354129,-0.4838870574941858
1695804856768244700,21.17124462890625,-8.267576391926408,-5.253913046127558,-0.46256442961078137
1695804856778244600,21.18124462890625,-8.27797912799716,-5.239496398240328,-0.43945966755095867
1695804856788243700,21.19124365234375,-8.293292432463168,-5.217359385234118,-0.41333705550730226
1695804856798242800,21.201242919921874,-8.312216913163661,-5.189593426430225,-0.38152054267097263
1695804856808242700,21.21124267578125,-8.33241682062745,-5.160047598472238,-0.3392898590544238
1695804856818241800,21.22124169921875,-8.351144901973008,-5.133027489599585,-0.2842470401378348
1695804856828242000,21.231241943359375,-8.366529518109559,-5.111007965493202,-0.22174948476850986
1695804856838240500,21.241240478515625,-8.379110767263173,-5.092626505628228,-0.16139365413561463
1695804856848239600,21.251239501953126,-8.391710136595368,-5.0731975825369355,-0.11068910188535228
1695804856858239700,21.26123974609375,-8.407602117732166,-5.047555191758275,-0.06927543374011293
1695804856868238600,21.271238525390626,-8.427901393917203,-5.013970902064442,-0.03095630439397646
1695804856878238700,21.28123876953125,-8.451212126877904,-4.974668234723806,0.008817553234295337
1695804856888237800,21.29123779296875,-8.474851945662499,-4.934007723033428,0.053225348565308375
1695804856898237700,21.30123779296875,-8.495640466669201,-4.897325759585201,0.10332700301897711
1695804856908236800,21.31123681640625,-8.51162655583024,-4.867965809588134,0.15971293450705706
1695804856918236000,21.32123583984375,-8.522861651071906,-4.845901861818135,0.22010812903596086
1695804856928235800,21.33123583984375,-8.531235511663555,-4.828059331135451,0.27972432028269395
1695804856938235000,21.34123486328125,-8.539353936189412,-4.810117723992467,0.33553372139129783
1695804856948234800,21.35123486328125,-8.548973997449874,-4.789343523772061,0.3842148597888648
1695804856958233900,21.36123388671875,-8.560903504696489,-4.764368072469532,0.42675095609277486
1695804856968232700,21.371232666015626,-8.575475050884485,-4.734398758402467,0.4659240787696093
1695804856978232600,21.381232666015624,-8.592092423686385,-4.700190783852339,0.5045245526576414
1695804856988231700,21.391231689453125,-8.609794669115542,-4.662907931901514,0.5469121073363349
1695804856998231600,21.4012314453125,-8.62710820748806,-4.624224273242056,0.5999502718996256
1695804857008230700,21.411230712890625,-8.642710850289463,-4.585499405789375,0.6686771135799586
